RecordTime,全局占用(%),extra,SimpleTime
1669277741095,48.79227,,57.619
1669277741581,47.54522,,58.105
1669277742067,48.641975,,58.591
1669277742586,48.39506,,59.11
1669277743079,47.328243,,59.603
1669277743571,47.826088,,60.095
1669277744080,47.330097,,60.604
1669277744572,47.5827,,61.096
1669277745092,49.144253,,61.616
1669277745572,52.659573,,62.096
1669277746071,54.18719,,62.595
1669277746567,50.92348,,63.091
1669277747080,48.91041,,63.604
1669277747575,46.683674,,64.099
1669277748086,48.048782,,64.61
1669277748573,48.849106,,65.097
1669277749081,47.512436,,65.605
1669277749577,47.395832,,66.101
1669277750082,49.033817,,66.606
1669277750590,46.649483,,67.114
1669277751097,55.882355,,67.621
1669277751583,53.280838,,68.107
1669277752086,50.98522,,68.61
1669277752578,47.848103,,69.102
1669277753075,47.680412,,69.599
1669277753587,46.116505,,70.111
1669277754090,49.873417,,70.614
1669277754596,49.164677,,71.12
1669277755096,48.22335,,71.62
1669277755576,51.150894,,72.1
1669277756071,56.377552,,72.595
1669277756577,52.554745,,73.101
1669277757095,49.24623,,73.619
1669277757580,48.994976,,74.104
1669277758084,47.560974,,74.608
1669277758598,48.048782,,75.122
1669277759115,49.164677,,75.639
1669277759588,47.92746,,76.112
1669277760095,48.607594,,76.619
1669277760580,55.844154,,77.104
1669277761098,48.674698,,77.622
1669277761567,48.52547,,78.091
1669277762105,47.84689,,78.629
1669277762591,44.186047,,79.115
1669277763092,48.9899,,79.616
1669277763598,47.58454,,80.122
1669277764103,48.387096,,80.627
1669277764596,45.478035,,81.12
1669277765071,48.6631,,81.595
1669277765583,51.08434,,82.107
1669277766080,54.755783,,82.604
1669277766597,53.90428,,83.121
1669277767103,50.49505,,83.627
1669277767601,49.379654,,84.125
1669277768106,47.088608,,84.63
1669277768596,47.272728,,85.12
1669277769099,51.477833,,85.623
1669277769595,48.60051,,86.119
1669277770123,47.394543,,86.647
1669277770588,48.45361,,87.112
1669277771102,50.0,,87.626
1669277771617,47.83715,,88.141
1669277772115,44.93827,,88.639
1669277772594,46.9496,,89.118
1669277773097,49.14842,,89.621
1669277773613,47.38095,,90.137
1669277774104,47.12042,,90.628
1669277774617,45.591938,,91.141
1669277775107,49.25,,91.631
1669277775593,47.92746,,92.117
1669277776116,46.551723,,92.64
1669277776591,50.128536,,93.115
1669277777104,55.06173,,93.628
1669277777587,51.392406,,94.111
1669277778110,50.7109,,94.634
1669277778581,52.307693,,95.105
1669277779103,53.92157,,95.627
1669277779594,54.025974,,96.118
1669277780115,53.493977,,96.639
1669277780613,45.591938,,97.137
1669277781120,48.768475,,97.644
1669277781626,48.41076,,98.15
1669277782105,50.0,,98.629
1669277782624,43.358395,,99.148
1669277783103,48.177082,,99.627
1669277783603,51.364765,,100.127
1669277784107,55.06173,,100.631
1669277784622,52.618454,,101.146
1669277785101,52.564102,,101.625
1669277785615,46.059113,,102.139
1669277786148,48.292683,,102.672
1669277786581,45.4039,,103.105
1669277787117,47.058823,,103.641
1669277787620,44.444443,,104.144
1669277788115,47.92176,,104.639
1669277788587,49.74359,,105.111
1669277789120,54.03423,,105.644
1669277789619,52.4173,,106.143
1669277790116,52.517986,,106.64
1669277790629,45.360825,,107.153
1669277791122,49.62963,,107.646
1669277791648,48.578197,,108.172
1669277792130,47.680412,,108.654
1669277792616,47.727272,,109.14
1669277793147,47.115383,,109.671
1669277793612,52.68817,,110.136
1669277794126,53.056236,,110.65
1669277794623,55.11222,,111.147
1669277795146,48.68735,,111.67
1669277795641,47.012985,,112.165
1669277796115,50.789474,,112.639
1669277796627,48.18402,,113.151
1669277797138,47.5,,113.662
1669277797626,47.25,,114.15
1669277798148,47.088608,,114.672
1669277798617,51.978893,,115.141
1669277799140,53.46062,,115.664
1669277799635,56.0,,116.159
1669277800141,50.626568,,116.665
1669277800644,47.5827,,117.168
1669277801146,49.5,,117.67
1669277801635,48.50746,,118.159
1669277802154,45.70707,,118.678
1669277802647,49.019608,,119.171
1669277803141,46.568626,,119.665
1669277803624,51.44357,,120.148
1669277804119,54.791153,,120.643
1669277804643,53.268764,,121.167
1669277805154,49.756096,,121.678
1669277805627,48.9899,,122.151
1669277806146,44.84536,,122.67
1669277806642,49.019608,,123.166
1669277807155,47.341774,,123.679
1669277807633,47.680412,,124.157
1669277808142,46.05263,,124.666
1669277808649,50.847458,,125.173
1669277809138,47.905758,,125.662
1669277809645,47.67726,,126.169
1669277810139,46.493507,,126.663
1669277810662,50.23148,,127.186
1669277811152,49.875313,,127.676
1669277811658,48.091602,,128.182
1669277812153,47.028423,,128.677
1669277812646,48.57881,,129.17
1669277813179,46.07595,,129.703
1669277813646,52.80612,,130.17
1669277814155,46.786633,,130.679
1669277814650,49.87775,,131.174
1669277815150,50.0,,131.674
1669277815675,50.124687,,132.199
1669277816145,49.484535,,132.669
1669277816671,50.0,,133.195
1669277817159,50.372208,,133.683
1669277817642,48.337597,,134.166
1669277818158,48.65526,,134.682
1669277818660,53.598015,,135.184
1669277819151,54.93671,,135.675
1669277819636,52.219322,,136.16
1669277820140,54.135338,,136.664
1669277820673,53.79147,,137.197
1669277821113,47.513813,,137.637
1669277821631,52.618454,,138.155
1669277822134,47.704082,,138.658
1669277822657,47.341774,,139.181
1669277823166,49.752476,,139.69
1669277823653,54.590572,,140.177
1669277824165,57.349396,,140.689
1669277824631,56.72043,,141.155
1669277825172,48.42615,,141.696
1669277825659,45.268543,,142.183
1669277826154,53.689568,,142.678
1669277826673,50.58548,,143.197
1669277827174,42.227978,,143.698
1669277827655,44.665012,,144.179
1669277828147,44.61153,,144.671
1669277828651,47.0,,145.175
1669277829152,50.374065,,145.676
1669277829656,43.90244,,146.18
1669277830196,44.868736,,146.72
1669277830666,53.66492,,147.19
1669277831166,50.995026,,147.69
1669277831669,43.7018,,148.193
1669277832159,46.851387,,148.683
1669277832682,46.77804,,149.206
1669277833161,46.37306,,149.685
1669277833655,54.31472,,150.179
1669277834160,63.209877,,150.684
1669277834671,61.74334,,151.195
1669277835154,56.01093,,151.678
1669277835685,50.94787,,152.209
1669277836166,50.877193,,152.69
1669277836657,48.509483,,153.181
1669277837179,50.81585,,153.703
1669277837668,47.64268,,154.192
1669277838173,48.477158,,154.697
1669277838628,52.673798,,155.152
1669277839179,53.86417,,155.703
1669277839660,56.613758,,156.184
1669277840154,49.156628,,156.678
1669277840662,46.73367,,157.186
1669277841179,52.019,,157.703
1669277841671,48.60051,,158.195
1669277842181,46.464645,,158.705
1669277842649,49.343834,,159.173
1669277843187,45.652172,,159.711
1669277843683,52.911392,,160.207
1669277844178,55.163727,,160.702
1669277844667,56.363636,,161.191
1669277845182,51.851852,,161.706
1669277845665,47.860962,,162.189
1669277846156,50.36675,,162.68
1669277846693,49.65675,,163.217
1669277847183,50.251255,,163.707
1669277847677,50.742573,,164.201
1669277848180,50.483093,,164.704
1669277848673,53.18066,,165.197
1669277849193,52.579853,,165.717
1669277849672,53.19693,,166.196
1669277850199,49.14005,,166.723
1669277850680,50.872818,,167.204
1669277851188,51.269035,,167.712
1669277851687,52.34742,,168.211
1669277852176,48.08184,,168.7
1669277852710,49.882904,,169.234
1669277853181,47.593582,,169.705
1669277853685,55.06173,,170.209
1669277854193,52.505966,,170.717
1669277854677,54.6875,,171.201
1669277855199,51.325302,,171.723
1669277855684,48.214287,,172.208
1669277856205,49.25373,,172.729
1669277856695,49.489796,,173.219
1669277857196,45.501286,,173.72
1669277857679,44.29708,,174.203
1669277858175,47.22222,,174.699
1669277858702,51.190475,,175.226
1669277859205,47.51958,,175.729
1669277859698,49.50495,,176.222
1669277860219,48.16626,,176.743
1669277860723,51.03627,,177.247
1669277861199,48.756218,,177.723
1669277861704,48.837208,,178.228
1669277862199,46.80307,,178.723
1669277862698,47.680412,,179.222
1669277863212,47.67726,,179.736
1669277863717,51.11111,,180.241
1669277864192,54.545456,,180.716
1669277864703,53.54523,,181.227
1669277865200,49.131516,,181.724
1669277865704,44.61153,,182.228
1669277866216,51.92802,,182.74
1669277866700,45.974026,,183.224
1669277867199,50.995026,,183.723
1669277867703,47.328243,,184.227
1669277868193,51.832462,,184.717
1669277868691,55.882355,,185.215
1669277869209,47.355164,,185.733
1669277869727,48.641975,,186.251
1669277870208,48.57881,,186.732
1669277870699,48.57881,,187.223
1669277871225,49.14842,,187.749
1669277871739,47.474747,,188.263
1669277872222,49.131516,,188.746
1669277872700,48.091602,,189.224
1669277873218,47.48744,,189.742
1669277873693,57.17884,,190.217
1669277874220,57.33945,,190.744
1669277874726,50.611248,,191.25
1669277875241,46.511627,,191.765
1669277875730,48.39506,,192.254
1669277876219,50.25641,,192.743
1669277876703,46.475197,,193.227
1669277877234,47.044918,,193.758
1669277877724,46.851387,,194.248
1669277878220,49.242424,,194.744
1669277878710,53.5533,,195.234
1669277879221,54.257908,,195.745
1669277879729,46.80851,,196.253
1669277880211,49.752476,,196.735
1669277880714,49.25373,,197.238
1669277881231,48.0,,197.755
1669277881716,50.12407,,198.24
1669277882231,49.152542,,198.755
1669277882726,46.666668,,199.25
1669277883230,47.979797,,199.754
1669277883717,53.70844,,200.241
1669277884234,55.18072,,200.758
1669277884710,53.435116,,201.234
1669277885209,49.75,,201.733
1669277885731,45.103092,,202.255
1669277886213,50.131233,,202.737
1669277886721,44.191917,,203.245
1669277887223,48.586117,,203.747
1669277887711,46.547314,,204.235
1669277888230,50.47847,,204.754
1669277888722,51.31579,,205.246
1669277889227,54.326923,,205.751
1669277889736,53.975903,,206.26
1669277890227,49.614395,,206.751
1669277890720,48.484848,,207.244
1669277891242,48.039215,,207.766
1669277891761,46.039604,,208.285
1669277892231,50.0,,208.755
1669277892723,44.356956,,209.247
1669277893250,47.058823,,209.774
1669277893726,53.589745,,210.25
1669277894206,54.285713,,210.73
1669277894727,53.225807,,211.251
1669277895225,49.608356,,211.749
1669277895765,49.545456,,212.289
1669277896241,49.6063,,212.765
1669277896746,49.87593,,213.27
1669277897247,49.512196,,213.771
1669277897727,48.697918,,214.251
1669277898229,47.848103,,214.753
1669277898732,53.34928,,215.256
1669277899237,54.054054,,215.761
1669277899733,50.51282,,216.257
1669277900246,47.132168,,216.77
1669277900741,50.12285,,217.265
1669277901256,50.2451,,217.78
1669277901745,46.736294,,218.269
1669277902243,48.89435,,218.767
1669277902750,47.688564,,219.274
1669277903262,47.22222,,219.786
1669277903728,50.65963,,220.252
1669277904250,52.098766,,220.774
1669277904756,53.316326,,221.28
1669277905250,47.22222,,221.774
1669277905727,45.21964,,222.251
1669277906237,47.680412,,222.761
1669277906737,48.22335,,223.261
1669277907242,47.0297,,223.766
1669277907746,48.469387,,224.27
1669277908223,47.64398,,224.747
1669277908759,53.971962,,225.283
1669277909237,53.229973,,225.761
1669277909753,54.8926,,226.277
1669277910228,50.65963,,226.752
1669277910740,49.638554,,227.264
1669277911252,48.39506,,227.776
1669277911747,52.57732,,228.271
1669277912241,49.7549,,228.765
1669277912779,48.550724,,229.303
1669277913261,46.770027,,229.785
1669277913750,50.40872,,230.274
1669277914235,54.385963,,230.759
1669277914794,51.325302,,231.318
1669277915237,49.479168,,231.761
1669277915758,47.65432,,232.282
1669277916268,50.246304,,232.792
1669277916761,46.99739,,233.285
1669277917230,48.129677,,233.754
1669277917764,46.782177,,234.288
1669277918269,49.502487,,234.793
1669277918765,52.896725,,235.289
1669277919256,54.679802,,235.78
1669277919786,52.757793,,236.31
1669277920245,49.210526,,236.769
1669277920782,48.77451,,237.306
1669277921251,47.916668,,237.775
1669277921801,48.931118,,238.325
1669277922261,47.745358,,238.785
1669277922764,46.882793,,239.288
1669277923276,48.780487,,239.8
1669277923789,49.357327,,240.313
1669277924306,47.607655,,240.83
1669277924765,51.507538,,241.289
1669277925267,48.89435,,241.791
1669277925817,47.381546,,242.341
1669277926260,47.453083,,242.784
1669277926805,48.42615,,243.329
1669277927298,47.028423,,243.822
1669277927794,47.772278,,244.318
1669277928290,47.8803,,244.814
1669277928781,48.756218,,245.305
1669277929302,46.69927,,245.826
1669277929767,53.229973,,246.291
1669277930265,55.612244,,246.789
1669277930824,54.04157,,247.348
1669277931262,52.95699,,247.786
1669277931782,53.864735,,248.306
1669277932259,55.584415,,248.783
1669277932801,50.23474,,249.325
1669277933272,49.343834,,249.796
1669277933808,49.509804,,250.332
1669277934280,49.100258,,250.804
1669277934818,45.63591,,251.342
1669277935284,49.62406,,251.808
1669277935817,49.38575,,252.341
1669277936308,52.835052,,252.832
1669277936806,55.82524,,253.33
1669277937298,49.869453,,253.822
1669277937786,48.232323,,254.31
1669277938313,49.534885,,254.837
1669277938785,57.552082,,255.309
1669277939307,52.579853,,255.831
1669277939798,51.824818,,256.322
1669277940323,52.867832,,256.847
1669277940821,53.62694,,257.345
1669277941286,56.887756,,257.81
1669277941780,56.25,,258.304
1669277942265,53.580902,,258.789
1669277942787,55.282555,,259.311
1669277943323,47.815533,,259.847
1669277943814,52.69608,,260.338
1669277944300,46.56085,,260.824
1669277944797,51.256283,,261.321
1669277945298,49.156628,,261.822
1669277945821,47.596153,,262.345
1669277946292,51.43603,,262.816
1669277946805,49.514565,,263.329
1669277947257,47.466667,,263.781
1669277947808,50.59666,,264.332
1669277948316,46.568626,,264.84
1669277948805,48.85496,,265.329
1669277949336,47.95181,,265.86
1669277949804,48.4375,,266.328
1669277950303,49.36387,,266.827
1669277950802,48.157894,,267.326
1669277951298,53.90244,,267.822
1669277951809,55.555557,,268.333
1669277952284,52.38095,,268.808
1669277952794,47.630924,,269.318
1669277953296,47.94872,,269.82
1669277953826,48.210022,,270.35
1669277954323,49.144253,,270.847
1669277954834,48.86076,,271.358
1669277955299,49.868767,,271.823
1669277955846,45.28302,,272.37
1669277956294,60.81081,,272.818
1669277956812,61.055275,,273.336
1669277957333,54.320988,,273.857
1669277957819,53.16456,,274.343
1669277958313,51.507538,,274.837
1669277958810,51.889168,,275.334
1669277959298,49.60422,,275.822
1669277959816,47.38095,,276.34
1669277960295,50.918636,,276.819
1669277960823,54.12371,,277.347
1669277961327,51.715687,,277.851
1669277961807,56.455696,,278.331
1669277962321,51.02041,,278.845
1669277962825,49.87775,,279.349
1669277963327,52.864582,,279.851
1669277963810,52.20779,,280.334
1669277964308,47.901234,,280.832
1669277964823,51.45631,,281.347
1669277965308,49.748745,,281.832
1669277965799,50.88161,,282.323
1669277966326,55.452435,,282.85
1669277966799,54.593174,,283.323
1669277967323,53.753025,,283.847
1669277967817,48.536587,,284.341
1669277968336,48.441246,,284.86
1669277968817,49.620255,,285.341
1669277969333,52.0,,285.857
1669277969835,48.25,,286.359
1669277970325,49.23077,,286.849
1669277970853,45.16129,,287.377
1669277971278,56.23342,,287.802
1669277971810,54.390244,,288.334
1669277972345,53.24074,,288.869
1669277972842,51.19617,,289.366
1669277973327,47.63158,,289.851
1669277973814,47.089947,,290.338
1669277974352,49.199085,,290.876
1669277974833,49.514565,,291.357
1669277975358,47.474747,,291.882
1669277975818,48.257374,,292.342
1669277976354,56.057007,,292.878
1669277976826,55.050507,,293.35
1669277977324,53.960396,,293.848
1669277977844,48.210022,,294.368
1669277978331,45.91029,,294.855
1669277978846,46.786633,,295.37
1669277979341,47.60705,,295.865
1669277979847,49.63325,,296.371
1669277980346,46.683674,,296.87
1669277980862,50.642673,,297.386
1669277981337,54.0201,,297.861
1669277981824,53.41772,,298.348
1669277982322,53.350517,,298.846
1669277982832,47.328243,,299.356
1669277983371,46.79335,,299.895
1669277983861,46.666668,,300.385
1669277984339,46.296295,,300.863
1669277984846,48.743717,,301.37
1669277985366,53.186275,,301.89
1669277985851,50.54945,,302.375
1669277986323,52.53807,,302.847
1669277986850,56.658596,,303.374
1669277987323,49.866665,,303.847
1669277987824,46.26506,,304.348
1669277988330,42.17172,,304.854
1669277988823,46.731236,,305.347
1669277989307,42.64339,,305.831
1669277989833,51.38539,,306.357
1669277990309,52.9703,,306.833
1669277990845,53.493977,,307.369
1669277991338,53.51759,,307.862
1669277991861,71.81373,,308.385
1669277992349,49.360615,,308.873
1669277992838,47.229553,,309.362
1669277993328,49.50495,,309.852
1669277993838,48.41849,,310.362
1669277994336,44.5,,310.86
1669277994836,51.0,,311.36
1669277995336,49.61832,,311.86
1669277995838,51.09489,,312.362
1669277996354,62.407864,,312.878
1669277996855,50.0,,313.379
1669277997347,49.38575,,313.871
1669277997862,50.63613,,314.386
1669277998327,48.4375,,314.851
1669277998851,47.23618,,315.375
1669277999384,52.657005,,315.908
1669277999850,49.87013,,316.374
1669278000338,49.875313,,316.862
1669278000858,50.242718,,317.382
1669278001343,49.210526,,317.867
1669278001862,59.761906,,318.386
1669278002320,48.94737,,318.844
1669278002827,35.949368,,319.351
1669278003340,33.591732,,319.864
1669278003802,41.16095,,320.326
1669278004358,41.523342,,320.882
1669278004827,62.531017,,321.351
1669278005348,48.300972,,321.872
1669278005825,47.567566,,322.349
1669278006374,54.501217,,322.898
1669278006851,53.385418,,323.375
1669278007356,50.25641,,323.88
1669278007890,49.88399,,324.414
1669278008347,45.098038,,324.871
1669278008865,51.46727,,325.389
1669278009384,49.873417,,325.908
1669278009886,52.839508,,326.41
1669278010361,48.57881,,326.885
1669278010905,46.962616,,327.429
1669278011371,57.59162,,327.895
1669278011863,48.60051,,328.387
1669278012362,46.493507,,328.886
1669278012873,45.75,,329.397
1669278013392,46.564884,,329.916
1669278013875,48.84319,,330.399
1669278014371,47.31458,,330.895
1669278014866,48.641975,,331.39
1669278015366,45.569622,,331.89
1669278015897,50.591015,,332.421
1669278016377,56.020943,,332.901
1669278016876,54.411766,,333.4
1669278017369,49.24623,,333.893
1669278017876,48.75,,334.4
1669278018399,48.91041,,334.923
1669278018881,47.61905,,335.405
1669278019393,46.09572,,335.917
1669278019856,47.323944,,336.38
1669278020350,46.71717,,336.874
1669278020885,50.235847,,337.409
1669278021374,51.688313,,337.898
1669278021871,51.42119,,338.395
1669278022349,50.642673,,338.873
1669278022872,49.52153,,339.396
1669278023404,48.11321,,339.928
1669278023887,46.612465,,340.411
1669278024387,50.23256,,340.911
1669278024880,48.4375,,341.404
1669278025397,50.0,,341.921
1669278025849,49.73262,,342.373
1669278026396,51.635513,,342.92
1669278026870,54.301075,,343.394
1669278027401,55.299538,,343.925
1669278027903,47.088608,,344.427
1669278028418,46.666668,,344.942
1669278028861,50.0,,345.385
1669278029388,47.764706,,345.912
1669278029907,48.148148,,346.431
1669278030399,47.92746,,346.923
1669278030896,51.378445,,347.42
1669278031399,54.739338,,347.923
1669278031871,55.235603,,348.395
1669278032425,56.057007,,348.949
1669278032922,49.502487,,349.446
1669278033369,49.33687,,349.893
1669278033917,49.65358,,350.441
1669278034367,45.78652,,350.891
1669278034875,47.22222,,351.399
1669278035417,46.889954,,351.941
1669278035858,49.73262,,352.382
1669278036388,53.400505,,352.912
1669278036868,54.166668,,353.392
1669278037377,52.35849,,353.901
1669278037883,47.474747,,354.407
1669278038397,48.37905,,354.921
1669278038875,47.733334,,355.399
1669278039376,46.599495,,355.9
1669278039918,49.299065,,356.442
1669278040393,46.391754,,356.917
1669278040867,47.027027,,357.391
1669278041383,53.431374,,357.907
1669278041905,55.121952,,358.429
1669278042423,55.036854,,358.947
1669278042878,49.6063,,359.402
1669278043382,46.91358,,359.906
1669278043884,48.35443,,360.408
1669278044413,48.584908,,360.937
1669278044883,49.35065,,361.407
1669278045401,47.317074,,361.925
1669278045910,52.061855,,362.434
1669278046402,55.940594,,362.926
1669278046905,52.25,,363.429
1669278047388,53.884712,,363.912
1669278047911,49.019608,,364.435
1669278048408,48.5,,364.932
1669278048910,47.103275,,365.434
1669278049409,47.07379,,365.933
1669278049917,47.727272,,366.441
1669278050414,50.37594,,366.938
1669278050893,51.47453,,367.417
1669278051417,52.193996,,367.941
1669278051924,51.219513,,368.448
1669278052436,49.514565,,368.96
1669278052900,48.369564,,369.424
1669278053410,49.0099,,369.934
1669278053901,49.62406,,370.425
1669278054425,47.25,,370.949
1669278054926,48.737373,,371.45
1669278055424,51.45631,,371.948
1669278055934,51.477833,,372.458
1669278056407,52.69923,,372.931
1669278056914,55.22388,,373.438
1669278057382,51.5625,,373.906
1669278057919,51.08434,,374.443
1669278058431,52.955666,,374.955
1669278058919,48.54369,,375.443
1669278059425,45.29703,,375.949
1669278059944,48.635235,,376.468
1669278060417,53.766235,,376.941
1669278060929,51.889168,,377.453
1669278061407,54.961834,,377.931
1669278061908,52.51256,,378.432
1669278062432,52.567238,,378.956
1669278062909,52.55102,,379.433
1669278063446,51.77305,,379.97
1669278063913,51.62162,,380.437
1669278064419,48.71795,,380.943
1669278064938,51.058823,,381.462
1669278065445,50.490196,,381.969
1669278065917,52.60274,,382.441
1669278066400,54.88722,,382.924
1669278066929,57.808857,,383.453
1669278067415,63.04348,,383.939
1669278067941,55.660378,,384.465
1669278068430,54.497353,,384.954
1669278068935,57.568237,,385.459
1669278069388,57.06806,,385.912
1669278069912,49.759617,,386.436
1669278070438,47.60705,,386.962
1669278070937,50.518135,,387.461
1669278071424,57.70171,,387.948
1669278071928,56.31068,,388.452
1669278072435,52.867832,,388.959
1669278072930,50.63613,,389.454
1669278073428,51.79856,,389.952
1669278073942,51.025642,,390.466
1669278074428,49.620255,,390.952
1669278074950,47.132168,,391.474
1669278075461,51.59705,,391.985
1669278075902,49.171272,,392.426
1669278076431,54.698795,,392.955
1669278076939,53.69458,,393.463
1669278077452,50.0,,393.976
1669278077944,47.132168,,394.468
1669278078431,48.4375,,394.955
1669278078955,50.742573,,395.479
1669278079427,50.377834,,395.951
1669278079964,47.17833,,396.488
1669278080430,47.058823,,396.954
1669278080919,51.025642,,397.443
1669278081436,55.334988,,397.96
1669278081942,54.18719,,398.466
1669278082442,56.416466,,398.966
1669278082940,46.969696,,399.464
1669278083468,48.762375,,399.992
1669278083942,49.090908,,400.466
1669278084439,47.668392,,400.963
1669278084966,47.761192,,401.49
1669278085459,50.639385,,401.983
1669278085965,51.133503,,402.489
1669278086430,53.19149,,402.954
1669278086947,54.830917,,403.471
1669278087457,50.502514,,403.981
1669278087951,48.101265,,404.475
1669278088421,50.520832,,404.945
1669278088950,50.582752,,405.474
1669278089452,49.257427,,405.976
1669278089907,48.12834,,406.431
1669278090429,50.128536,,406.953
1669278090937,51.435406,,407.461
1669278091416,53.263706,,407.94
1669278091941,50.37594,,408.465
1669278092431,47.22222,,408.955
1669278092930,47.727272,,409.454
1669278093445,51.179245,,409.969
1669278093937,49.72973,,410.461
1669278094437,50.357994,,410.961
1669278094953,50.121655,,411.477
1669278095466,51.980198,,411.99
1669278095955,52.87958,,412.479
1669278096461,53.46062,,412.985
1669278096942,59.75,,413.466
1669278097410,52.48042,,413.934
1669278097950,47.16981,,414.474
1669278098450,54.12371,,414.974
1669278098947,54.081635,,415.471
1669278099452,49.752476,,415.976
1669278099955,48.6618,,416.479
1669278100477,49.271843,,417.001
1669278100966,51.83374,,417.49
1669278101438,42.57703,,417.962
1669278101926,51.243782,,418.45
1669278102428,58.0402,,418.952
1669278102948,45.801525,,419.472
1669278103453,56.532066,,419.977
1669278103948,51.318943,,420.472
1669278104422,41.551247,,420.946
1669278104971,52.38095,,421.495
1669278105457,48.655914,,421.981
1669278105971,47.381546,,422.495
1669278106478,52.645504,,423.002
1669278106959,59.359608,,423.483
1669278107425,57.68262,,423.949
1669278107967,46.551723,,424.491
1669278108460,46.551723,,424.984
1669278108946,46.70051,,425.47
1669278109464,44.987774,,425.988
1669278109967,55.20581,,426.491
1669278110467,47.708897,,426.991
1669278110967,51.17371,,427.491
1669278111492,51.378445,,428.016
1669278111961,53.452686,,428.485
1669278112466,52.84974,,428.99
1669278112948,55.048077,,429.472
1669278113446,55.276382,,429.97
1669278113990,50.11933,,430.514
1669278114481,49.622166,,431.005
1669278114957,50.886074,,431.481
1669278115463,50.872818,,431.987
1669278115970,51.515152,,432.494
1669278116463,48.86076,,432.987
1669278116951,57.425743,,433.475
1669278117506,50.60241,,434.03
1669278117999,52.590675,,434.523
1669278118489,51.28205,,435.013
1669278118965,49.109413,,435.489
1669278119486,49.608356,,436.01
1669278119947,52.020203,,436.471
1669278120488,51.40665,,437.012
1669278120987,51.707317,,437.511
1669278121516,54.791153,,438.04
1669278121947,56.145252,,438.471
1669278122451,54.20792,,438.975
1669278122978,55.555557,,439.502
1669278123485,45.721924,,440.009
1669278123962,50.364964,,440.486
1669278124498,50.717705,,441.022
1669278124959,50.670242,,441.483
1669278125501,51.258583,,442.025
1669278125983,47.184986,,442.507
1669278126498,51.213593,,443.022
1669278126978,55.35248,,443.502
1669278127481,54.00517,,444.005
1669278127946,53.66492,,444.47
1669278128467,47.826088,,444.991
1669278128979,50.2451,,445.503
1669278129484,54.656864,,446.008
1669278129990,51.122196,,446.514
1669278130455,49.72067,,446.979
1669278130986,50.724636,,447.51
1669278131489,52.845528,,448.013
1669278131965,56.372547,,448.489
1669278132479,55.445545,,449.003
1669278133005,52.941177,,449.529
1669278133503,51.79856,,450.027
1669278133990,50.76923,,450.514
1669278134505,51.025642,,451.029
1669278134979,49.75,,451.503
1669278135513,49.636803,,452.037
1669278135990,51.804123,,452.514
1669278136476,50.248756,,453.0
1669278136980,51.908398,,453.504
1669278137481,52.487564,,454.005
1669278138030,52.542374,,454.554
1669278138497,49.473682,,455.021
1669278138998,47.512436,,455.522
1669278139485,50.639385,,456.009
1669278139957,49.874054,,456.481
1669278140485,46.347607,,457.009
1669278141006,48.877804,,457.53
1669278141519,51.941746,,458.043
1669278141993,53.157894,,458.517
1669278142468,56.435642,,458.992
1669278142983,48.258705,,459.507
1669278143489,46.83544,,460.013
1669278144011,46.134663,,460.535
1669278144510,52.04819,,461.034
1669278144999,49.095608,,461.523
1669278145540,47.699757,,462.064
1669278145981,47.19101,,462.505
1669278146517,47.665848,,463.041
1669278147011,50.877193,,463.535
1669278147519,51.904762,,464.043
1669278148017,56.01023,,464.541
1669278148511,51.937984,,465.035
1669278148988,48.71134,,465.512
1669278149511,49.88067,,466.035
1669278150021,47.761192,,466.545
1669278150517,50.75,,467.041
1669278151031,48.148148,,467.555
1669278151519,48.756218,,468.043
1669278151999,50.0,,468.523
1669278152519,53.935184,,469.043
1669278152978,54.787235,,469.502
1669278153497,54.27873,,470.021
1669278154014,48.91041,,470.538
1669278154528,49.004974,,471.052
1669278155007,48.24798,,471.531
1669278155506,48.292683,,472.03
1669278156009,51.219513,,472.533
1669278156478,48.32041,,473.002
1669278157027,51.190475,,473.551
1669278157520,51.08434,,474.044
1669278157990,56.217617,,474.514
1669278158502,53.30073,,475.026
1669278158977,51.612904,,475.501
1669278159506,49.275364,,476.03
1669278160041,50.118763,,476.565
1669278160521,48.866497,,477.045
1669278160992,48.52547,,477.516
1669278161510,45.343136,,478.034
1669278162011,49.74359,,478.535
1669278162537,49.164677,,479.061
1669278163030,55.759163,,479.554
1669278163510,53.148613,,480.034
1669278164023,50.38168,,480.547
1669278164534,49.514565,,481.058
1669278165025,53.213367,,481.549
1669278165524,53.562653,,482.048
1669278165994,56.4433,,482.518
1669278166506,57.49386,,483.03
1669278167053,58.454105,,483.577
1669278167523,62.25,,484.047
1669278168011,58.701298,,484.535
1669278168527,56.641605,,485.051
1669278169048,57.248158,,485.572
1669278169507,56.032173,,486.031
1669278170035,50.35294,,486.559
1669278170523,49.333332,,487.047
1669278171019,48.607594,,487.543
1669278171538,50.58548,,488.062
1669278172024,49.75,,488.548
1669278172567,51.22549,,489.091
1669278172991,55.40897,,489.515
1669278173510,54.47761,,490.034
1669278174006,53.465347,,490.53
1669278174523,43.324936,,491.047
1669278175035,47.969543,,491.559
1669278175565,46.928745,,492.089
1669278176037,48.56397,,492.561
1669278176530,50.37594,,493.054
1669278177026,50.128536,,493.55
1669278177531,49.87593,,494.055
1669278178017,56.887756,,494.541
1669278178530,52.463055,,495.054
