RecordTime,PSS-main-6006(MB),extra,SimpleTime
1669202934702,408.4463,,3837.515
1669202935812,408.79883,,3838.625
1669202936894,409.35742,,3839.707
1669202937689,409.83594,,3840.502
1669202938714,410.56055,,3841.527
1669202950733,404.21582,,3853.546
1669202951675,404.63672,,3854.488
1669202952838,405.1914,,3855.651
1669202953914,405.70703,,3856.727
1669202955329,406.57715,,3858.142
1669202956292,406.9746,,3859.105
1669202957222,407.4414,,3860.035
1669202958272,407.95312,,3861.085
1669202959280,408.45605,,3862.093
1669202960240,409.1006,,3863.053
1669202961204,409.39844,,3864.017
1669202962378,409.9082,,3865.191
1669202963369,409.34375,,3866.182
1669202964318,408.69434,,3867.131
1669202965345,409.46484,,3868.158
1669202966353,409.7246,,3869.166
1669202967327,410.39355,,3870.14
1669202968295,410.97168,,3871.108
1669202969468,411.6328,,3872.281
1669202970294,412.53516,,3873.107
1669202971208,412.75,,3874.021
1669202972280,413.21094,,3875.093
1669202973333,413.7412,,3876.146
1669202974314,414.22656,,3877.127
1669202975374,401.96484,,3878.187
1669202976216,402.09375,,3879.029
1669202977329,402.54297,,3880.142
1669202978332,403.1123,,3881.145
1669202979509,403.6631,,3882.322
1669202980413,404.45312,,3883.226
1669202981354,404.59375,,3884.167
1669202982715,405.3506,,3885.528
1669202983716,405.83887,,3886.529
1669202984731,406.80762,,3887.544
1669202985761,406.9297,,3888.574
1669202986720,407.33398,,3889.533
1669202987773,407.87793,,3890.586
1669202988813,408.57715,,3891.626
1669202989817,409.54688,,3892.63
1669202990856,409.77734,,3893.669
1669202991749,410.09668,,3894.562
1669202992828,410.5498,,3895.641
1669202993794,411.11035,,3896.607
1669203000273,402.23828,,3903.086
1669203001331,402.1953,,3904.144
1669203002241,402.67285,,3905.054
1669203003275,403.19043,,3906.088
1669203004295,403.6162,,3907.108
1669203005404,404.65625,,3908.217
1669203006290,404.60547,,3909.103
1669203007334,405.15137,,3910.147
1669203008391,405.875,,3911.204
1669203009287,406.3838,,3912.1
1669203010431,407.4287,,3913.244
1669203011458,407.40918,,3914.271
1669203012413,407.87305,,3915.226
1669203013302,408.32324,,3916.115
1669203014492,408.89844,,3917.305
1669203015370,409.90625,,3918.183
1669203016374,409.97656,,3919.187
1669203017338,410.43262,,3920.151
1669203018300,411.09668,,3921.113
1669203019411,411.60547,,3922.224
1669203020353,412.6836,,3923.166
1669203021412,412.76562,,3924.225
1669203022331,413.20996,,3925.144
1669203023326,413.72168,,3926.139
1669203024517,414.23828,,3927.33
1669203025398,402.51953,,3928.211
1669203026383,402.57422,,3929.196
1669203027393,403.21777,,3930.206
1669203028775,403.9375,,3931.588
1669203029314,404.4082,,3932.127
1669203030301,405.46777,,3933.114
1669203031304,405.63965,,3934.117
1669203032351,405.96094,,3935.164
1669203033352,406.4414,,3936.165
1669203034414,406.97656,,3937.227
1669203035278,408.0,,3938.091
1669203036340,408.26172,,3939.153
1669203037419,408.5381,,3940.232
1669203038392,409.19043,,3941.205
1669203039329,409.70605,,3942.142
1669203040357,410.79297,,3943.17
1669203041316,411.00684,,3944.129
1669203042379,411.23047,,3945.192
1669203043284,411.8506,,3946.097
1669203044309,412.34375,,3947.122
1669203045424,413.33887,,3948.237
1669203046336,413.62305,,3949.149
1669203047319,413.86328,,3950.132
1669203048876,414.88672,,3951.689
1669203049788,402.89844,,3952.601
1669203050790,403.39844,,3953.603
1669203051826,403.49512,,3954.639
1669203052955,403.90234,,3955.768
1669203054392,404.6787,,3957.205
1669203055321,405.6953,,3958.134
1669203056355,406.14062,,3959.168
1669203057319,406.2422,,3960.132
1669203058352,406.91992,,3961.165
1669203059388,407.39746,,3962.201
1669203060351,408.45312,,3963.164
1669203061434,408.82227,,3964.247
1669203062288,408.9414,,3965.101
1669203063416,409.48828,,3966.229
1669203064232,409.9375,,3967.045
1669203065318,410.9248,,3968.131
1669203066402,411.4375,,3969.215
1669203067355,411.52734,,3970.168
1669203068455,412.26172,,3971.268
1669203069268,412.75293,,3972.081
1669203070435,413.89062,,3973.248
1669203071319,414.33203,,3974.132
1669203072317,414.37012,,3975.13
1669203073385,414.94922,,3976.198
1669203074540,415.33887,,3977.353
1669203075324,403.58887,,3978.137
1669203076463,404.03516,,3979.276
1669203077804,404.3203,,3980.617
1669203078863,404.95312,,3981.676
1669203079886,405.875,,3982.699
1669203080889,406.44824,,3983.702
1669203082035,406.76074,,3984.848
1669203082954,406.97266,,3985.767
1669203083855,407.50586,,3986.668
1669203085975,408.94922,,3988.788
1669203087013,409.46875,,3989.826
1669203088907,410.375,,3991.72
1669203089910,411.41016,,3992.723
1669203090974,411.95703,,3993.787
1669203091861,412.36328,,3994.674
1669203092842,412.48047,,3995.655
1669203093809,413.00684,,3996.622
1669203095407,414.22168,,3998.22
1669203096355,414.6797,,3999.168
1669203097430,414.89746,,4000.243
1669203098359,415.4756,,4001.172
1669203099468,415.9629,,4002.281
1669203100454,404.04688,,4003.267
1669203101926,404.71875,,4004.739
1669203102888,404.7256,,4005.701
1669203103992,405.24805,,4006.805
1669203104843,406.13672,,4007.656
1669203105910,406.70215,,4008.723
1669203106846,407.18652,,4009.659
1669203108000,407.2871,,4010.813
1669203108789,407.97656,,4011.602
1669203109974,408.9248,,4012.787
1669203110951,409.44434,,4013.764
1669203112019,409.89844,,4014.832
1669203112956,410.01172,,4015.769
1669203113971,410.54297,,4016.784
1669203114956,411.49902,,4017.769
1669203115895,412.05273,,4018.708
1669203117371,412.8125,,4020.184
1669203118378,413.14453,,4021.191
1669203119552,413.64453,,4022.365
1669203120468,414.6787,,4023.281
1669203121846,415.39453,,4024.659
1669203123100,415.53418,,4025.913
1669203124075,415.97656,,4026.888
1669203124789,404.01074,,4027.602
1669203125894,404.46484,,4028.707
1669203127078,404.9873,,4029.891
1669203127935,405.22656,,4030.748
1669203128918,405.59668,,4031.731
1669203129876,406.57812,,4032.689
1669203130854,407.1328,,4033.667
1669203131814,407.60156,,4034.627
1669203132949,407.87598,,4035.762
1669203133877,408.1875,,4036.69
1669203134850,409.07324,,4037.663
1669203135824,409.59277,,4038.637
1669203136874,410.10938,,4039.687
1669203137837,410.48535,,4040.65
1669203138939,410.87012,,4041.752
1669203139950,411.78418,,4042.763
1669203140865,412.26855,,4043.678
1669203141892,412.7578,,4044.705
1669203142994,413.04688,,4045.807
1669203143992,413.37598,,4046.805
1669203144962,414.35645,,4047.775
1669203145873,414.82324,,4048.686
1669203146933,415.44922,,4049.746
1669203148155,416.0039,,4050.968
1669203148941,416.34082,,4051.754
1669203149826,404.34668,,4052.639
1669203151007,404.8164,,4053.82
1669203151929,405.29395,,4054.742
1669203153005,405.69043,,4055.818
1669203154172,405.85352,,4056.985
1669203155366,407.03027,,4058.179
1669203156422,407.51855,,4059.235
1669203157437,408.0498,,4060.25
1669203158391,408.37012,,4061.204
1669203159367,408.74512,,4062.18
1669203160398,409.73828,,4063.211
1669203161453,410.20605,,4064.266
1669203162408,410.72168,,4065.221
1669203163892,411.04297,,4066.705
1669203164892,411.6084,,4067.705
1669203165826,412.4297,,4068.639
1669203166955,412.93652,,4069.768
1669203168013,413.4922,,4070.826
1669203168998,413.6045,,4071.811
1669203169826,414.625,,4072.639
1669203170858,415.13672,,4073.671
1669203171991,415.64844,,4074.804
1669203172916,416.15723,,4075.729
1669203173991,416.22266,,4076.804
1669203174974,404.32715,,4077.787
1669203176012,404.7539,,4078.825
1669203176986,405.27246,,4079.799
1669203178038,405.82812,,4080.851
1669203179002,406.0078,,4081.815
1669203180034,406.90234,,4082.847
1669203180939,407.41406,,4083.752
1669203181955,407.8711,,4084.768
1669203183014,408.37793,,4085.827
1669203184142,408.54395,,4086.955
1669203185376,409.66992,,4088.189
1669203186516,410.08203,,4089.329
1669203187499,410.65625,,4090.312
1669203188492,411.25,,4091.305
1669203195020,414.72656,,4097.833
1669203196434,415.44434,,4099.247
1669203197614,415.9375,,4100.427
1669203198456,416.68262,,4101.269
1669203199481,416.76465,,4102.294
1669203200576,404.89355,,4103.389
1669203201992,405.53027,,4104.805
1669203202973,406.01074,,4105.786
1669203203958,406.3379,,4106.771
1669203205039,407.0537,,4107.852
1669203206034,407.4912,,4108.847
1669203207009,408.25293,,4109.822
1669203207978,408.82422,,4110.791
1669203209272,409.18848,,4112.085
1669203210381,410.19824,,4113.194
1669203211398,410.5918,,4114.211
1669203212413,411.09668,,4115.226
1669203213423,411.63574,,4116.236
1669203214436,411.73926,,4117.249
1669203215359,412.68262,,4118.172
1669203216396,413.12793,,4119.209
1669203217449,413.63574,,4120.262
1669203218455,414.2539,,4121.268
1669203219455,414.38477,,4122.268
1669203220426,415.3662,,4123.239
1669203221434,415.79785,,4124.247
1669203222512,416.30078,,4125.325
1669203223518,416.84766,,4126.331
1669203224586,417.04297,,4127.399
1669203225405,405.00293,,4128.218
1669203226394,405.44922,,4129.207
1669203227473,406.00195,,4130.286
1669203228533,406.58984,,4131.346
1669203229582,403.2959,,4132.395
1669203230474,407.6914,,4133.287
1669203231498,408.08496,,4134.311
1669203232528,408.59473,,4135.341
1669203234000,409.39844,,4136.813
1669203235013,409.88574,,4137.826
1669203235874,410.35938,,4138.687
1669203237087,410.84766,,4139.9
1669203238074,411.46094,,4140.887
1669203239093,411.9795,,4141.906
1669203240238,412.44336,,4143.051
1669203240971,413.10547,,4143.784
1669203242018,413.51074,,4144.831
1669203242960,413.96387,,4145.773
1669203244021,414.52637,,4146.834
1669203245019,415.01172,,4147.832
1669203246060,415.52344,,4148.873
1669203246957,416.0078,,4149.77
1669203248115,416.6455,,4150.928
1669203249035,417.1953,,4151.848
1669203249907,417.7539,,4152.72
1669203250974,405.33203,,4153.787
1669203251997,405.7461,,4154.81
1669203253034,406.27734,,4155.847
1669203254577,407.0381,,4157.39
1669203255496,407.5713,,4158.309
1669203256554,407.99707,,4159.367
1669203257584,408.5088,,4160.397
1669203258451,409.12988,,4161.264
1669203259582,409.59766,,4162.395
1669203269849,413.53516,,4172.662
1669203271094,413.83984,,4173.907
1669203271967,414.28223,,4174.78
1669203273112,414.0244,,4175.925
1669203274134,414.56348,,4176.947
1669203281428,405.1289,,4184.241
1669203283168,405.8164,,4185.981
1669203284528,406.6748,,4187.341
1669203286111,407.34082,,4188.924
1669203287497,408.0869,,4190.31
1669203288614,408.62207,,4191.427
1669203289536,409.3213,,4192.349
1669203290582,410.0127,,4193.395
1669203291993,410.6377,,4194.806
1669203292955,411.07227,,4195.768
1669203294059,411.6045,,4196.872
1669203294954,412.3291,,4197.767
1669203296076,412.63672,,4198.889
1669203297508,413.51172,,4200.321
1669203298690,414.08203,,4201.503
1669203299558,414.66895,,4202.371
1669203300473,402.56348,,4203.286
1669203301549,402.74805,,4204.362
1669203302492,403.22656,,4205.305
1669203303576,403.73535,,4206.389
1669203304666,404.292,,4207.479
1669203305714,405.00488,,4208.527
1669203306502,405.2578,,4209.315
1669203307469,405.72754,,4210.282
1669203308533,406.34375,,4211.346
1669203309536,406.9082,,4212.349
1669203310494,407.7373,,4213.307
1669203311500,407.87012,,4214.313
1669203312535,408.35254,,4215.348
1669203313629,408.875,,4216.442
1669203314556,409.4629,,4217.369
1669203315701,410.21973,,4218.514
1669203316581,410.3838,,4219.394
1669203317540,410.8164,,4220.353
1669203318552,411.43457,,4221.365
1669203319576,412.02832,,4222.389
1669203325554,402.66895,,4228.367
1669203326960,403.0703,,4229.773
1669203328556,404.18652,,4231.369
1669203330068,411.54395,,4232.881
1669203331074,411.2627,,4233.887
