RecordTime,CPUÎÂ¶È(¶È),extra,SimpleTime
1666938327976,43.4,null,452.857
1666938328477,43.4,null,453.358
1666938328977,43.8,null,453.858
1666938329477,44.6,null,454.358
1666938329977,44.2,null,454.858
1666938330477,42.6,null,455.358
1666938330978,43.8,null,455.859
1666938331478,43.8,null,456.359
1666938331978,44.2,null,456.859
1666938332479,43.0,null,457.36
1666938332979,44.6,null,457.86
1666938333479,43.4,null,458.36
1666938333980,43.0,null,458.861
1666938334480,44.6,null,459.361
1666938334980,44.6,null,459.861
1666938335480,44.6,null,460.361
1666938335980,44.6,null,460.861
1666938336481,43.8,null,461.362
1666938336981,44.6,null,461.862
1666938337481,43.0,null,462.362
1666938337981,44.2,null,462.862
1666938338482,43.0,null,463.363
1666938338982,43.4,null,463.863
1666938339482,43.4,null,464.363
1666938339982,43.4,null,464.863
1666938340482,44.6,null,465.363
1666938340983,43.4,null,465.864
1666938341483,44.2,null,466.364
1666938341983,43.8,null,466.864
1666938342483,44.6,null,467.364
1666938342983,43.0,null,467.864
1666938343484,43.8,null,468.365
1666938343985,44.9,null,468.866
1666938344984,44.2,null,469.865
1666938345485,43.8,null,470.366
1666938345987,44.2,null,470.868
1666938346487,44.6,null,471.368
1666938346987,44.2,null,471.868
1666938347487,43.4,null,472.368
1666938347988,44.2,null,472.869
1666938348488,43.8,null,473.369
1666938348988,44.2,null,473.869
1666938349488,43.4,null,474.369
1666938349989,43.4,null,474.87
1666938350489,43.8,null,475.37
1666938350989,44.9,null,475.87
1666938351489,44.9,null,476.37
1666938351989,44.6,null,476.87
1666938352490,43.8,null,477.371
1666938352990,45.7,null,477.871
1666938353491,44.2,null,478.372
1666938353991,44.9,null,478.872
1666938354491,44.9,null,479.372
1666938354992,44.2,null,479.873
1666938355492,44.6,null,480.373
1666938355992,45.7,null,480.873
1666938356492,44.2,null,481.373
1666938356992,43.8,null,481.873
1666938357493,44.6,null,482.374
1666938357993,43.8,null,482.874
1666938358493,44.6,null,483.374
1666938358994,43.4,null,483.875
1666938359494,45.3,null,484.375
1666938359995,43.8,null,484.876
1666938360496,44.6,null,485.377
1666938360996,44.9,null,485.877
1666938361497,43.8,null,486.378
1666938361997,44.9,null,486.878
1666938362497,44.9,null,487.378
1666938362998,44.9,null,487.879
1666938363498,44.6,null,488.379
1666938363998,44.2,null,488.879
1666938364499,43.8,null,489.38
1666938364999,43.0,null,489.88
1666938365499,44.2,null,490.38
1666938365999,44.2,null,490.88
1666938366500,44.2,null,491.381
1666938367000,42.6,null,491.881
1666938367500,44.2,null,492.381
1666938368000,43.4,null,492.881
1666938368500,43.0,null,493.381
1666938369001,44.9,null,493.882
1666938369501,44.9,null,494.382
1666938370501,44.6,null,495.382
1666938371001,44.6,null,495.882
1666938371502,44.6,null,496.383
1666938372002,44.9,null,496.883
1666938372502,44.2,null,497.383
1666938373002,42.6,null,497.883
1666938373503,43.4,null,498.384
1666938374003,44.6,null,498.884
1666938374503,43.8,null,499.384
1666938375003,43.4,null,499.884
1666938375504,42.6,null,500.385
1666938376004,43.0,null,500.885
1666938376504,43.8,null,501.385
1666938377005,43.4,null,501.886
1666938377505,43.0,null,502.386
1666938378005,44.6,null,502.886
1666938378505,44.9,null,503.386
1666938379006,43.8,null,503.887
1666938379506,43.8,null,504.387
1666938380006,43.8,null,504.887
1666938380506,44.2,null,505.387
1666938381007,43.8,null,505.888
1666938381507,43.4,null,506.388
1666938382007,43.8,null,506.888
1666938382507,43.8,null,507.388
1666938383008,42.6,null,507.889
1666938383508,43.0,null,508.389
1666938384008,42.6,null,508.889
1666938384508,43.8,null,509.389
1666938385008,44.2,null,509.889
1666938385509,43.4,null,510.39
1666938386009,44.2,null,510.89
1666938386509,44.6,null,511.39
1666938387009,44.9,null,511.89
1666938387510,43.0,null,512.391
1666938388010,43.8,null,512.891
1666938388510,43.0,null,513.391
1666938389011,43.8,null,513.892
1666938389511,43.4,null,514.392
1666938390012,43.4,null,514.893
1666938390512,43.8,null,515.393
1666938391012,44.6,null,515.893
1666938391512,43.4,null,516.393
1666938392013,43.0,null,516.894
1666938392513,43.8,null,517.394
1666938393013,43.0,null,517.894
1666938393513,44.2,null,518.394
1666938394013,44.2,null,518.894
1666938394514,43.4,null,519.395
1666938395014,44.6,null,519.895
1666938396014,46.5,null,520.895
1666938396515,45.7,null,521.396
1666938397015,44.2,null,521.896
1666938397515,44.9,null,522.396
1666938398015,44.2,null,522.896
1666938398516,44.6,null,523.397
1666938399016,43.8,null,523.897
1666938399516,43.8,null,524.397
1666938400016,44.6,null,524.897
1666938400516,43.8,null,525.397
1666938401017,44.2,null,525.898
1666938401517,44.9,null,526.398
1666938402017,44.9,null,526.898
1666938402517,43.8,null,527.398
1666938403017,44.2,null,527.898
1666938403518,44.9,null,528.399
1666938404018,44.2,null,528.899
1666938404518,44.2,null,529.399
1666938405019,43.0,null,529.9
1666938405519,44.2,null,530.4
1666938406019,44.6,null,530.9
1666938406519,44.6,null,531.4
1666938407020,44.6,null,531.901
1666938407520,43.4,null,532.401
1666938408020,44.2,null,532.901
1666938408520,43.0,null,533.401
1666938409021,42.6,null,533.902
1666938409521,42.6,null,534.402
1666938410021,44.6,null,534.902
1666938410521,44.6,null,535.402
1666938411021,44.2,null,535.902
1666938411521,44.6,null,536.402
1666938412022,44.2,null,536.903
1666938412522,44.6,null,537.403
1666938413022,44.6,null,537.903
1666938413523,44.2,null,538.404
1666938414023,43.4,null,538.904
1666938414523,43.8,null,539.404
1666938415023,43.8,null,539.904
1666938415524,44.2,null,540.405
1666938416024,43.8,null,540.905
1666938416524,44.9,null,541.405
1666938417024,43.4,null,541.905
1666938417524,43.4,null,542.405
1666938418025,43.4,null,542.906
1666938418525,44.6,null,543.406
1666938419025,44.2,null,543.906
1666938419525,43.4,null,544.406
1666938420026,43.8,null,544.907
1666938420526,43.4,null,545.407
1666938421026,43.4,null,545.907
1666938421527,44.2,null,546.408
1666938422027,43.8,null,546.908
1666938422527,43.4,null,547.408
1666938423027,44.2,null,547.908
1666938423528,44.2,null,548.409
1666938424030,43.8,null,548.911
1666938425029,43.8,null,549.91
1666938425529,43.4,null,550.41
1666938426531,43.8,null,551.412
1666938427032,44.9,null,551.913
1666938427532,44.9,null,552.413
1666938428032,43.8,null,552.913
1666938428532,44.6,null,553.413
1666938429032,43.8,null,553.913
1666938429532,44.6,null,554.413
1666938430033,44.6,null,554.914
1666938430533,43.0,null,555.414
1666938431033,44.2,null,555.914
1666938431534,43.4,null,556.415
1666938432034,43.4,null,556.915
1666938432534,44.2,null,557.415
1666938433034,43.0,null,557.915
1666938433535,43.8,null,558.416
1666938434035,44.2,null,558.916
1666938434535,43.4,null,559.416
1666938435035,44.2,null,559.916
1666938435536,43.4,null,560.417
1666938436036,44.2,null,560.917
1666938436536,44.6,null,561.417
1666938437036,44.9,null,561.917
1666938437537,44.6,null,562.418
1666938438037,44.6,null,562.918
1666938438537,43.0,null,563.418
1666938439037,43.0,null,563.918
1666938439540,44.2,null,564.421
1666938441039,43.0,null,565.92
1666938441540,43.4,null,566.421
1666938442040,44.6,null,566.921
1666938442540,44.2,null,567.421
1666938443040,44.6,null,567.921
1666938443541,44.6,null,568.422
1666938444041,44.2,null,568.922
1666938445041,43.4,null,569.922
1666938445541,44.2,null,570.422
1666938446041,43.4,null,570.922
1666938446542,43.8,null,571.423
1666938447542,43.0,null,572.423
1666938448043,43.0,null,572.924
1666938448544,43.0,null,573.425
1666938449044,44.2,null,573.925
1666938449544,42.6,null,574.425
1666938450044,42.6,null,574.925
1666938450545,43.8,null,575.426
1666938451046,44.2,null,575.927
1666938451546,45.3,null,576.427
1666938452547,44.9,null,577.428
1666938453049,44.9,null,577.93
1666938454048,44.6,null,578.929
1666938454548,44.2,null,579.429
1666938455048,43.0,null,579.929
1666938455549,43.4,null,580.43
1666938456049,43.8,null,580.93
1666938456549,43.8,null,581.43
1666938457050,44.6,null,581.931
1666938457550,43.4,null,582.431
1666938458050,43.4,null,582.931
1666938458551,43.8,null,583.432
1666938459051,43.0,null,583.932
1666938459551,44.2,null,584.432
1666938460051,44.2,null,584.932
1666938460551,44.9,null,585.432
1666938461052,44.2,null,585.933
1666938461552,44.2,null,586.433
1666938462052,44.2,null,586.933
1666938462552,44.9,null,587.433
1666938463053,44.6,null,587.934
1666938463553,43.4,null,588.434
1666938464054,43.0,null,588.935
1666938464555,44.2,null,589.436
1666938465056,44.6,null,589.937
1666938465556,43.4,null,590.437
1666938466056,43.8,null,590.937
1666938466558,43.8,null,591.439
1666938467058,44.6,null,591.939
1666938468059,43.4,null,592.94
1666938468559,44.9,null,593.44
1666938469060,44.6,null,593.941
1666938469560,43.8,null,594.441
1666938470060,43.8,null,594.941
1666938470560,44.6,null,595.441
1666938471061,43.0,null,595.942
1666938471561,44.2,null,596.442
1666938472061,44.6,null,596.942
1666938472561,43.0,null,597.442
1666938473063,43.8,null,597.944
1666938473564,43.4,null,598.445
1666938474563,43.0,null,599.444
1666938475063,43.0,null,599.944
1666938475564,44.2,null,600.445
1666938476064,43.8,null,600.945
1666938476564,44.6,null,601.445
1666938477064,44.2,null,601.945
1666938477564,44.2,null,602.445
1666938478065,44.2,null,602.946
1666938478565,44.9,null,603.446
1666938479065,43.8,null,603.946
1666938479566,44.2,null,604.447
1666938480066,44.2,null,604.947
1666938480566,43.4,null,605.447
1666938481067,43.4,null,605.948
1666938481567,44.2,null,606.448
1666938482067,44.2,null,606.948
1666938482568,44.6,null,607.449
1666938483068,43.8,null,607.949
1666938483569,43.8,null,608.45
1666938484069,44.6,null,608.95
1666938484569,44.2,null,609.45
1666938485070,43.4,null,609.951
1666938486070,43.8,null,610.951
1666938486570,44.6,null,611.451
1666938487071,44.6,null,611.952
1666938487571,43.4,null,612.452
1666938488071,44.9,null,612.952
1666938488571,46.1,null,613.452
1666938489071,44.6,null,613.952
1666938489572,43.4,null,614.453
1666938490072,44.2,null,614.953
1666938490572,44.2,null,615.453
1666938491073,45.3,null,615.954
1666938491573,44.9,null,616.454
1666938492073,43.8,null,616.954
1666938492573,44.9,null,617.454
1666938493073,44.6,null,617.954
1666938493574,44.6,null,618.455
1666938494074,44.6,null,618.955
1666938494574,44.6,null,619.455
1666938495074,44.2,null,619.955
1666938495574,44.2,null,620.455
1666938496075,44.2,null,620.956
1666938496575,44.2,null,621.456
1666938497075,44.9,null,621.956
1666938497575,43.4,null,622.456
1666938498076,43.8,null,622.957
1666938498576,43.8,null,623.457
1666938499076,43.4,null,623.957
1666938499576,43.0,null,624.457
1666938500077,43.4,null,624.958
1666938500577,44.2,null,625.458
1666938501077,43.8,null,625.958
1666938501577,44.2,null,626.458
1666938502077,44.2,null,626.958
1666938502578,43.4,null,627.459
1666938503078,44.9,null,627.959
1666938503578,43.4,null,628.459
1666938504078,43.4,null,628.959
1666938504579,43.4,null,629.46
1666938505079,44.6,null,629.96
1666938505579,44.2,null,630.46
1666938506079,44.2,null,630.96
1666938506579,43.8,null,631.46
1666938507080,44.9,null,631.961
1666938507580,43.4,null,632.461
1666938508080,44.6,null,632.961
1666938508580,44.6,null,633.461
1666938509081,45.3,null,633.962
1666938509581,43.8,null,634.462
1666938510081,44.6,null,634.962
1666938510581,45.3,null,635.462
1666938511081,44.9,null,635.962
1666938511581,45.3,null,636.462
1666938512082,43.8,null,636.963
1666938512582,44.6,null,637.463
1666938513082,44.2,null,637.963
1666938513582,44.2,null,638.463
1666938514083,43.4,null,638.964
1666938514583,44.2,null,639.464
1666938515083,43.4,null,639.964
1666938515583,43.0,null,640.464
1666938516084,44.6,null,640.965
1666938516584,44.2,null,641.465
1666938517084,44.6,null,641.965
1666938517584,45.7,null,642.465
1666938518085,45.3,null,642.966
1666938518585,45.7,null,643.466
1666938519085,44.6,null,643.966
1666938519585,44.6,null,644.466
1666938520586,43.8,null,645.467
1666938521087,45.7,null,645.968
1666938521587,46.1,null,646.468
1666938522087,44.6,null,646.968
1666938522587,43.8,null,647.468
1666938523087,45.3,null,647.968
1666938523588,44.6,null,648.469
1666938524088,43.8,null,648.969
1666938524588,44.2,null,649.469
1666938525088,44.2,null,649.969
1666938525589,44.6,null,650.47
1666938526089,44.2,null,650.97
1666938526589,44.2,null,651.47
1666938527089,45.3,null,651.97
1666938527589,44.2,null,652.47
1666938528090,44.9,null,652.971
1666938528590,44.2,null,653.471
1666938529091,44.6,null,653.972
1666938529591,44.2,null,654.472
1666938530091,43.8,null,654.972
1666938530591,43.4,null,655.472
1666938531091,44.6,null,655.972
1666938531592,45.7,null,656.473
1666938532092,44.9,null,656.973
1666938533092,45.7,null,657.973
1666938533593,44.6,null,658.474
1666938534093,44.2,null,658.974
1666938534593,44.6,null,659.474
1666938535093,44.2,null,659.974
1666938535593,44.6,null,660.474
1666938536094,44.2,null,660.975
1666938536594,44.9,null,661.475
1666938537095,45.3,null,661.976
1666938537595,44.2,null,662.476
1666938538095,44.2,null,662.976
1666938538595,43.8,null,663.476
1666938539096,43.8,null,663.977
1666938539596,43.0,null,664.477
1666938540096,43.8,null,664.977
1666938540596,43.0,null,665.477
1666938541097,43.4,null,665.978
1666938541597,44.6,null,666.478
1666938542097,44.6,null,666.978
1666938542597,44.2,null,667.478
1666938543097,44.9,null,667.978
1666938543598,44.6,null,668.479
1666938544098,44.9,null,668.979
1666938544598,44.9,null,669.479
1666938545098,44.6,null,669.979
1666938545598,45.7,null,670.479
1666938546099,44.9,null,670.98
1666938546599,44.6,null,671.48
1666938547099,44.6,null,671.98
1666938547599,43.8,null,672.48
1666938548100,44.6,null,672.981
1666938548600,43.4,null,673.481
1666938549100,44.9,null,673.981
1666938549600,43.4,null,674.481
1666938550100,43.4,null,674.981
1666938550601,44.9,null,675.482
1666938551101,44.9,null,675.982
1666938551601,45.7,null,676.482
1666938552101,44.6,null,676.982
1666938552601,44.2,null,677.482
1666938553102,44.6,null,677.983
1666938553602,44.2,null,678.483
1666938554102,44.9,null,678.983
1666938554602,44.6,null,679.483
1666938555103,44.2,null,679.984
1666938555603,43.8,null,680.484
1666938556103,44.6,null,680.984
1666938556603,44.6,null,681.484
1666938557103,44.2,null,681.984
1666938557604,44.6,null,682.485
1666938558104,44.2,null,682.985
1666938558604,44.9,null,683.485
1666938559104,44.6,null,683.985
1666938559604,44.6,null,684.485
1666938560104,44.6,null,684.985
1666938560606,44.6,null,685.487
1666938561106,44.6,null,685.987
1666938561606,44.9,null,686.487
1666938562107,43.8,null,686.988
1666938562607,43.4,null,687.488
1666938563107,43.8,null,687.988
1666938563607,43.8,null,688.488
1666938564107,44.9,null,688.988
1666938564608,44.2,null,689.489
1666938565108,43.8,null,689.989
1666938565608,43.4,null,690.489
1666938566109,44.6,null,690.99
1666938566609,44.6,null,691.49
1666938567109,44.9,null,691.99
1666938567609,44.6,null,692.49
1666938568109,44.2,null,692.99
1666938568610,44.6,null,693.491
1666938569110,44.2,null,693.991
1666938569610,44.2,null,694.491
1666938570110,43.8,null,694.991
1666938570612,43.8,null,695.493
1666938571113,44.6,null,695.994
1666938571614,43.8,null,696.495
1666938572114,43.8,null,696.995
1666938572614,43.8,null,697.495
1666938573115,44.6,null,697.996
1666938573615,44.2,null,698.496
1666938574116,44.2,null,698.997
1666938574616,43.4,null,699.497
1666938575116,43.8,null,699.997
1666938575616,43.8,null,700.497
1666938576116,44.2,null,700.997
1666938576617,45.7,null,701.498
1666938577117,44.9,null,701.998
1666938577617,44.2,null,702.498
1666938578117,44.6,null,702.998
1666938578618,44.2,null,703.499
1666938579118,43.4,null,703.999
1666938579618,43.4,null,704.499
1666938580118,44.9,null,704.999
1666938580618,44.6,null,705.499
1666938581118,45.3,null,705.999
1666938581619,45.3,null,706.5
1666938582119,45.3,null,707.0
1666938582619,44.2,null,707.5
1666938583120,43.8,null,708.001
1666938583620,45.3,null,708.501
1666938584120,44.2,null,709.001
1666938584620,44.2,null,709.501
1666938585120,44.2,null,710.001
1666938585620,44.6,null,710.501
1666938586121,44.2,null,711.002
1666938586621,44.6,null,711.502
1666938587121,44.2,null,712.002
1666938587621,44.9,null,712.502
1666938588121,43.8,null,713.002
1666938588622,44.2,null,713.503
1666938589122,44.6,null,714.003
1666938589622,44.9,null,714.503
1666938590123,43.8,null,715.004
1666938590623,44.2,null,715.504
1666938591123,44.6,null,716.004
1666938591623,44.9,null,716.504
1666938592123,44.9,null,717.004
1666938592624,43.8,null,717.505
1666938593124,44.2,null,718.005
1666938593624,45.7,null,718.505
1666938594124,44.6,null,719.005
1666938594625,44.9,null,719.506
1666938595125,44.6,null,720.006
1666938595626,44.2,null,720.507
1666938596126,44.6,null,721.007
1666938596626,44.6,null,721.507
1666938597126,45.3,null,722.007
1666938597627,45.3,null,722.508
1666938598127,44.2,null,723.008
1666938598627,44.6,null,723.508
1666938599127,44.2,null,724.008
1666938599627,44.2,null,724.508
1666938600128,44.9,null,725.009
1666938600628,44.6,null,725.509
1666938601128,44.9,null,726.009
1666938601630,45.3,null,726.511
1666938602130,45.3,null,727.011
1666938602630,45.7,null,727.511
1666938603131,46.1,null,728.012
1666938603631,44.2,null,728.512
1666938604132,44.2,null,729.013
1666938604632,44.2,null,729.513
1666938605132,44.9,null,730.013
1666938605633,44.6,null,730.514
1666938606133,44.2,null,731.014
1666938606633,44.9,null,731.514
1666938607634,44.2,null,732.515
1666938608134,44.2,null,733.015
1666938608634,44.2,null,733.515
1666938609134,44.2,null,734.015
1666938609635,44.2,null,734.516
