RecordTime,CPUÎÂ¶È(¶È),extra,SimpleTime
1669279054721,49.2,null,1371.245
1669279055724,48.0,null,1372.248
1669279056723,48.4,null,1373.247
1669279057223,48.0,null,1373.747
1669279057726,48.4,null,1374.25
1669279058725,49.6,null,1375.249
1669279059226,50.4,null,1375.75
1669279059726,49.6,null,1376.25
1669279060226,48.8,null,1376.75
1669279060727,49.2,null,1377.251
1669279061227,48.0,null,1377.751
1669279061727,48.4,null,1378.251
1669279062227,48.8,null,1378.751
1669279062727,48.4,null,1379.251
1669279063228,47.3,null,1379.752
1669279063728,50.8,null,1380.252
1669279064228,50.8,null,1380.752
1669279064728,49.6,null,1381.252
1669279065229,49.2,null,1381.753
1669279066234,48.4,null,1382.758
1669279069236,50.4,null,1385.76
1669279069738,50.4,null,1386.262
1669279070737,49.2,null,1387.261
1669279071238,48.8,null,1387.762
1669279071738,48.8,null,1388.262
1669279072239,48.0,null,1388.763
1669279072739,48.4,null,1389.263
1669279073239,48.0,null,1389.763
1669279073740,50.8,null,1390.264
1669279074240,50.8,null,1390.764
1669279074740,51.2,null,1391.264
1669279075241,49.6,null,1391.765
1669279075741,49.6,null,1392.265
1669279076242,49.2,null,1392.766
1669279076743,48.0,null,1393.267
1669279077243,48.0,null,1393.767
1669279077743,48.0,null,1394.267
1669279078243,48.4,null,1394.767
1669279078743,50.8,null,1395.267
1669279079247,51.2,null,1395.771
1669279079748,49.2,null,1396.272
1669279080747,49.2,null,1397.271
1669279081248,49.2,null,1397.772
1669279081753,48.0,null,1398.277
1669279082256,48.4,null,1398.78
1669279082756,49.6,null,1399.28
1669279083258,48.8,null,1399.782
1669279084257,48.4,null,1400.781
1669279084758,47.7,null,1401.282
1669279085258,48.4,null,1401.782
1669279085758,48.8,null,1402.282
1669279086259,47.3,null,1402.783
1669279086760,48.0,null,1403.284
1669279087759,47.7,null,1404.283
1669279088261,48.0,null,1404.785
1669279088762,49.6,null,1405.286
1669279089761,50.0,null,1406.285
1669279090261,48.4,null,1406.785
1669279090762,48.4,null,1407.286
1669279091262,48.0,null,1407.786
1669279091762,48.0,null,1408.286
1669279092263,47.7,null,1408.787
1669279092764,49.2,null,1409.288
1669279093768,49.6,null,1410.292
1669279094766,49.6,null,1411.29
1669279095267,49.2,null,1411.791
1669279095767,49.6,null,1412.291
1669279096270,48.0,null,1412.794
1669279097269,48.4,null,1413.793
1669279097769,48.0,null,1414.293
1669279098271,48.4,null,1414.795
1669279099269,50.8,null,1415.793
1669279099770,50.8,null,1416.294
1669279100271,48.4,null,1416.795
1669279100771,48.0,null,1417.295
1669279102272,48.0,null,1418.796
1669279102773,48.8,null,1419.297
1669279103275,49.6,null,1419.799
1669279103776,48.4,null,1420.3
1669279104276,48.8,null,1420.8
1669279104776,48.4,null,1421.3
1669279105276,49.2,null,1421.8
1669279105777,48.8,null,1422.301
1669279106282,48.0,null,1422.806
1669279107280,48.8,null,1423.804
1669279107781,48.0,null,1424.305
1669279108282,48.0,null,1424.806
1669279108783,48.8,null,1425.307
1669279109283,48.8,null,1425.807
1669279109785,48.0,null,1426.309
1669279110287,48.8,null,1426.811
1669279111286,48.0,null,1427.81
1669279111787,47.7,null,1428.311
1669279112289,48.0,null,1428.813
1669279113287,48.8,null,1429.811
1669279113788,50.0,null,1430.312
1669279114288,48.8,null,1430.812
1669279114790,48.4,null,1431.314
1669279115789,47.7,null,1432.313
1669279116289,48.4,null,1432.813
1669279116790,48.0,null,1433.314
1669279117294,48.4,null,1433.818
1669279118294,49.2,null,1434.818
1669279119294,50.8,null,1435.818
1669279120294,48.0,null,1436.818
1669279120794,49.6,null,1437.318
1669279121299,48.8,null,1437.823
1669279122297,48.0,null,1438.821
1669279122797,48.8,null,1439.321
1669279123297,48.4,null,1439.821
1669279123797,50.0,null,1440.321
1669279124298,50.0,null,1440.822
1669279125298,49.6,null,1441.822
1669279125798,49.6,null,1442.322
1669279126301,49.2,null,1442.825
1669279127299,48.4,null,1443.823
1669279127800,48.4,null,1444.324
1669279128305,48.8,null,1444.829
1669279128805,51.2,null,1445.329
1669279129305,51.5,null,1445.829
1669279129806,50.4,null,1446.33
1669279130306,49.2,null,1446.83
1669279130807,49.2,null,1447.331
1669279131314,48.0,null,1447.838
1669279132307,49.2,null,1448.831
1669279132809,48.0,null,1449.333
1669279133309,49.6,null,1449.833
1669279133814,49.2,null,1450.338
1669279134809,49.2,null,1451.333
1669279135309,50.0,null,1451.833
1669279135813,49.2,null,1452.337
1669279136313,49.6,null,1452.837
1669279137314,48.4,null,1453.838
1669279137814,48.8,null,1454.338
1669279138316,48.8,null,1454.84
1669279139314,50.4,null,1455.838
1669279139815,50.4,null,1456.339
1669279140315,49.6,null,1456.839
1669279140816,49.6,null,1457.34
1669279141316,49.2,null,1457.84
1669279141816,48.8,null,1458.34
1669279142320,48.4,null,1458.844
1669279143317,49.6,null,1459.841
1669279143817,50.0,null,1460.341
1669279144318,50.8,null,1460.842
1669279144818,51.2,null,1461.342
1669279145318,50.0,null,1461.842
1669279145818,49.6,null,1462.342
1669279146319,49.6,null,1462.843
1669279146819,49.2,null,1463.343
1669279147319,49.2,null,1463.843
1669279147820,48.8,null,1464.344
1669279148322,49.2,null,1464.846
1669279148822,50.8,null,1465.346
1669279149322,50.4,null,1465.846
1669279149822,49.6,null,1466.346
1669279150323,50.0,null,1466.847
1669279150823,49.2,null,1467.347
1669279151323,48.8,null,1467.847
1669279151823,48.8,null,1468.347
1669279152325,49.2,null,1468.849
1669279152825,49.2,null,1469.349
1669279153325,49.2,null,1469.849
1669279153826,51.2,null,1470.35
1669279154326,51.2,null,1470.85
1669279154826,51.2,null,1471.35
1669279155327,49.2,null,1471.851
1669279155827,49.2,null,1472.351
1669279156327,49.2,null,1472.851
1669279156827,49.6,null,1473.351
1669279157328,49.6,null,1473.852
1669279157828,49.2,null,1474.352
1669279158331,50.0,null,1474.855
1669279159329,51.5,null,1475.853
1669279159829,50.4,null,1476.353
1669279160329,50.0,null,1476.853
1669279160830,49.2,null,1477.354
1669279161330,48.8,null,1477.854
1669279161830,48.4,null,1478.354
1669279162330,48.4,null,1478.854
1669279162831,48.8,null,1479.355
1669279163331,50.0,null,1479.855
1669279163831,50.4,null,1480.355
1669279164331,50.8,null,1480.855
1669279164831,50.4,null,1481.355
1669279165332,49.6,null,1481.856
1669279165833,50.0,null,1482.357
1669279166333,50.0,null,1482.857
1669279166833,48.4,null,1483.357
1669279167834,48.0,null,1484.358
1669279168337,49.6,null,1484.861
1669279168837,50.4,null,1485.361
1669279169836,52.3,null,1486.36
1669279170337,50.4,null,1486.861
1669279170837,50.0,null,1487.361
1669279171338,49.6,null,1487.862
1669279171838,49.6,null,1488.362
1669279172338,48.8,null,1488.862
1669279173839,50.4,null,1490.363
1669279174339,51.5,null,1490.863
1669279174839,51.5,null,1491.363
1669279175341,50.0,null,1491.865
1669279175842,49.2,null,1492.366
1669279176342,50.0,null,1492.866
1669279176842,49.6,null,1493.366
1669279177342,48.8,null,1493.866
1669279177842,49.6,null,1494.366
1669279178342,50.0,null,1494.866
1669279178843,51.5,null,1495.367
1669279179343,51.9,null,1495.867
1669279179843,48.8,null,1496.367
1669279180343,48.8,null,1496.867
1669279180843,49.2,null,1497.367
1669279181343,50.0,null,1497.867
1669279181844,50.0,null,1498.368
1669279182344,48.8,null,1498.868
1669279182845,49.2,null,1499.369
1669279183345,49.6,null,1499.869
1669279184345,51.5,null,1500.869
1669279184846,50.4,null,1501.37
1669279185346,49.2,null,1501.87
1669279185846,50.0,null,1502.37
1669279186346,48.8,null,1502.87
1669279186846,49.6,null,1503.37
1669279187346,48.4,null,1503.87
1669279187847,48.4,null,1504.371
1669279188347,48.8,null,1504.871
1669279188847,49.6,null,1505.371
1669279189347,50.8,null,1505.871
1669279189848,50.0,null,1506.372
1669279190350,48.4,null,1506.874
1669279191348,49.2,null,1507.872
1669279191849,48.8,null,1508.373
1669279192349,50.0,null,1508.873
1669279192850,48.0,null,1509.374
1669279193353,48.8,null,1509.877
1669279193853,48.8,null,1510.377
1669279194353,49.6,null,1510.877
1669279194854,51.5,null,1511.378
1669279195354,50.0,null,1511.878
1669279195861,49.6,null,1512.385
1669279196855,49.6,null,1513.379
1669279197355,49.2,null,1513.879
1669279197856,50.0,null,1514.38
1669279198357,49.2,null,1514.881
1669279198858,49.6,null,1515.382
1669279199358,50.0,null,1515.882
1669279200358,51.5,null,1516.882
1669279200858,50.4,null,1517.382
1669279201358,49.6,null,1517.882
1669279201861,49.2,null,1518.385
1669279202361,49.2,null,1518.885
1669279202861,48.4,null,1519.385
1669279203361,48.8,null,1519.885
1669279203863,49.2,null,1520.387
1669279204363,50.4,null,1520.887
1669279204863,51.5,null,1521.387
1669279205364,50.4,null,1521.888
1669279205864,49.6,null,1522.388
1669279206364,50.4,null,1522.888
1669279206865,48.0,null,1523.389
1669279207366,49.2,null,1523.89
1669279207866,49.6,null,1524.39
1669279208367,49.2,null,1524.891
1669279208867,48.4,null,1525.391
1669279209367,48.8,null,1525.891
1669279210368,50.4,null,1526.892
1669279210868,49.6,null,1527.392
1669279211368,49.2,null,1527.892
1669279211871,49.6,null,1528.395
1669279212379,48.4,null,1528.903
1669279213373,51.2,null,1529.897
1669279214373,51.2,null,1530.897
1669279214873,51.9,null,1531.397
1669279215374,50.4,null,1531.898
1669279215874,50.4,null,1532.398
1669279216374,48.4,null,1532.898
1669279216875,49.6,null,1533.399
1669279217376,49.2,null,1533.9
1669279217876,48.0,null,1534.4
1669279218376,48.4,null,1534.9
1669279218876,49.2,null,1535.4
1669279219377,49.6,null,1535.901
1669279219877,51.5,null,1536.401
1669279220377,50.8,null,1536.901
1669279220878,50.4,null,1537.402
1669279221378,49.6,null,1537.902
1669279221879,48.8,null,1538.403
1669279222380,49.2,null,1538.904
1669279222880,48.8,null,1539.404
1669279223381,49.6,null,1539.905
1669279223882,49.2,null,1540.406
1669279224382,51.2,null,1540.906
1669279224882,51.9,null,1541.406
1669279225382,51.2,null,1541.906
1669279225883,49.2,null,1542.407
1669279226386,49.6,null,1542.91
1669279227385,49.6,null,1543.909
1669279227886,48.0,null,1544.41
1669279228387,48.4,null,1544.911
1669279228888,49.6,null,1545.412
1669279229388,51.9,null,1545.912
1669279229888,51.5,null,1546.412
1669279230389,49.2,null,1546.913
1669279230889,49.2,null,1547.413
1669279231390,50.0,null,1547.914
1669279232390,48.8,null,1548.914
1669279232893,49.6,null,1549.417
1669279233891,48.8,null,1550.415
1669279234391,50.4,null,1550.915
1669279234891,52.3,null,1551.415
1669279235392,50.4,null,1551.916
1669279235892,49.6,null,1552.416
1669279236893,49.6,null,1553.417
1669279237394,48.0,null,1553.918
1669279237894,49.6,null,1554.418
1669279238394,48.4,null,1554.918
1669279238895,48.4,null,1555.419
1669279239395,50.4,null,1555.919
1669279239895,51.2,null,1556.419
1669279240395,51.2,null,1556.919
1669279240896,50.4,null,1557.42
1669279241396,49.6,null,1557.92
1669279241896,48.8,null,1558.42
1669279242397,48.4,null,1558.921
1669279242898,48.8,null,1559.422
1669279243897,48.8,null,1560.421
1669279244397,51.2,null,1560.921
1669279244898,50.8,null,1561.422
1669279245400,50.8,null,1561.924
1669279246399,49.6,null,1562.923
1669279246899,48.4,null,1563.423
1669279247399,48.8,null,1563.923
1669279247902,48.8,null,1564.426
1669279248902,48.0,null,1565.426
1669279249402,50.4,null,1565.926
1669279249902,51.5,null,1566.426
1669279250402,51.9,null,1566.926
1669279250905,49.2,null,1567.429
1669279251406,49.6,null,1567.93
1669279251906,49.6,null,1568.43
1669279252407,49.2,null,1568.931
1669279253407,48.4,null,1569.931
1669279253908,51.2,null,1570.432
1669279254409,51.2,null,1570.933
1669279254909,50.8,null,1571.433
1669279255410,49.6,null,1571.934
1669279255914,49.6,null,1572.438
1669279256911,49.2,null,1573.435
1669279257411,48.8,null,1573.935
1669279257911,48.4,null,1574.435
1669279258416,48.4,null,1574.94
1669279259416,51.2,null,1575.94
1669279259916,50.8,null,1576.44
1669279260419,49.6,null,1576.943
1669279261418,49.6,null,1577.942
1669279261918,48.8,null,1578.442
1669279262418,50.0,null,1578.942
1669279262920,50.0,null,1579.444
1669279263919,50.0,null,1580.443
1669279264422,50.0,null,1580.946
1669279265423,49.2,null,1581.947
1669279266922,49.2,null,1583.446
1669279267424,48.8,null,1583.948
1669279268423,49.6,null,1584.947
1669279268923,49.2,null,1585.447
1669279269424,51.2,null,1585.948
1669279269924,50.4,null,1586.448
1669279270424,51.2,null,1586.948
1669279270925,49.6,null,1587.449
1669279271925,49.2,null,1588.449
1669279272428,49.6,null,1588.952
1669279273427,48.4,null,1589.951
1669279273927,48.8,null,1590.451
1669279274429,50.8,null,1590.953
1669279274929,51.9,null,1591.453
1669279275429,49.6,null,1591.953
1669279275935,49.2,null,1592.459
1669279276435,50.0,null,1592.959
1669279276935,48.4,null,1593.459
1669279277435,49.2,null,1593.959
1669279277937,48.8,null,1594.461
1669279278437,48.8,null,1594.961
1669279278937,49.6,null,1595.461
1669279279437,50.8,null,1595.961
1669279279938,51.9,null,1596.462
1669279280440,50.4,null,1596.964
1669279281438,48.8,null,1597.962
1669279281938,49.2,null,1598.462
1669279282440,48.4,null,1598.964
1669279282941,49.2,null,1599.465
1669279283441,48.4,null,1599.965
1669279283942,49.6,null,1600.466
1669279284442,49.6,null,1600.966
1669279284942,53.1,null,1601.466
1669279285443,50.0,null,1601.967
1669279285943,48.8,null,1602.467
1669279286443,48.4,null,1602.967
1669279286944,48.4,null,1603.468
1669279287446,48.0,null,1603.97
1669279287946,48.0,null,1604.47
1669279288446,48.8,null,1604.97
1669279288946,48.4,null,1605.47
1669279289446,48.0,null,1605.97
1669279289947,48.4,null,1606.471
1669279290447,50.8,null,1606.971
1669279290948,49.6,null,1607.472
1669279291449,48.8,null,1607.973
1669279291952,47.7,null,1608.476
1669279292453,48.4,null,1608.977
1669279292957,48.8,null,1609.481
1669279293954,48.8,null,1610.478
1669279294454,48.0,null,1610.978
1669279294955,50.8,null,1611.479
1669279295455,51.5,null,1611.979
1669279295956,50.0,null,1612.48
1669279296456,47.7,null,1612.98
1669279296964,48.4,null,1613.488
1669279297957,48.0,null,1614.481
1669279298457,48.8,null,1614.981
1669279299458,49.2,null,1615.982
1669279299958,50.0,null,1616.482
1669279300459,51.2,null,1616.983
1669279300961,50.8,null,1617.485
1669279301462,48.4,null,1617.986
1669279301962,49.2,null,1618.486
1669279303463,49.2,null,1619.987
1669279303963,48.8,null,1620.487
1669279304464,49.6,null,1620.988
1669279304964,48.8,null,1621.488
1669279305465,48.4,null,1621.989
1669279305965,49.2,null,1622.489
1669279306966,49.2,null,1623.49
1669279307466,47.7,null,1623.99
1669279308466,48.4,null,1624.99
1669279308967,47.7,null,1625.491
1669279309467,49.2,null,1625.991
1669279309967,49.6,null,1626.491
1669279310468,52.7,null,1626.992
1669279310968,50.8,null,1627.492
1669279311468,50.8,null,1627.992
1669279312971,50.4,null,1629.495
1669279313471,49.6,null,1629.995
1669279313972,49.2,null,1630.496
1669279314474,51.5,null,1630.998
1669279315473,50.4,null,1631.997
1669279315976,50.4,null,1632.5
1669279316973,50.4,null,1633.497
1669279317474,49.2,null,1633.998
1669279317976,49.6,null,1634.5
1669279318975,49.6,null,1635.499
1669279319480,50.0,null,1636.004
1669279320481,49.2,null,1637.005
1669279321480,49.6,null,1638.004
1669279321981,48.0,null,1638.505
1669279322481,49.2,null,1639.005
1669279322981,48.4,null,1639.505
1669279323482,49.2,null,1640.006
1669279323982,48.0,null,1640.506
1669279324484,49.2,null,1641.008
1669279325986,49.2,null,1642.51
1669279326984,48.0,null,1643.508
1669279327485,48.4,null,1644.009
1669279328486,47.7,null,1645.01
1669279328986,48.8,null,1645.51
1669279329487,48.0,null,1646.011
1669279329987,49.2,null,1646.511
1669279330487,48.8,null,1647.011
1669279331488,50.0,null,1648.012
1669279331992,49.2,null,1648.516
1669279332994,48.0,null,1649.518
1669279333494,48.4,null,1650.018
1669279333994,48.8,null,1650.518
1669279334494,48.8,null,1651.018
1669279334994,50.4,null,1651.518
1669279335496,52.3,null,1652.02
1669279336495,48.4,null,1653.019
1669279336995,48.8,null,1653.519
1669279337495,49.6,null,1654.019
1669279337995,49.2,null,1654.519
1669279338496,49.2,null,1655.02
1669279338996,48.4,null,1655.52
1669279339496,50.8,null,1656.02
1669279339996,51.5,null,1656.52
1669279340497,50.8,null,1657.021
1669279340998,49.6,null,1657.522
1669279341498,49.6,null,1658.022
1669279341999,50.0,null,1658.523
1669279342501,49.6,null,1659.025
1669279343499,49.6,null,1660.023
1669279343999,48.8,null,1660.523
1669279344500,49.6,null,1661.024
1669279345000,51.5,null,1661.524
1669279345501,51.2,null,1662.025
1669279346001,50.8,null,1662.525
1669279346502,50.4,null,1663.026
1669279347002,49.6,null,1663.526
1669279347502,49.6,null,1664.026
1669279348003,48.4,null,1664.527
1669279348503,49.6,null,1665.027
1669279349005,47.7,null,1665.529
1669279349505,48.4,null,1666.029
1669279350005,50.8,null,1666.529
1669279350505,52.3,null,1667.029
1669279351006,50.0,null,1667.53
1669279351507,48.8,null,1668.031
1669279352506,49.2,null,1669.03
1669279353007,48.8,null,1669.531
1669279353507,48.8,null,1670.031
1669279354007,49.2,null,1670.531
1669279354507,50.8,null,1671.031
1669279355007,52.3,null,1671.531
1669279355508,51.2,null,1672.032
1669279357010,49.2,null,1673.534
1669279357510,48.4,null,1674.034
1669279358012,48.8,null,1674.536
1669279358513,48.8,null,1675.037
1669279359013,49.6,null,1675.537
1669279359513,49.6,null,1676.037
1669279360013,50.8,null,1676.537
1669279360514,51.9,null,1677.038
1669279361015,49.6,null,1677.539
1669279361515,49.2,null,1678.039
1669279362018,49.6,null,1678.542
1669279363017,48.4,null,1679.541
1669279363517,49.6,null,1680.041
1669279364017,48.4,null,1680.541
1669279364517,49.2,null,1681.041
1669279365018,51.5,null,1681.542
1669279365518,52.3,null,1682.042
1669279366018,50.0,null,1682.542
1669279366519,49.2,null,1683.043
1669279367019,48.8,null,1683.543
1669279367519,49.2,null,1684.043
1669279368019,49.6,null,1684.543
1669279368519,48.8,null,1685.043
1669279369022,49.6,null,1685.546
1669279369522,50.0,null,1686.046
1669279370022,51.5,null,1686.546
1669279370522,51.2,null,1687.046
1669279371022,49.2,null,1687.546
1669279371523,49.2,null,1688.047
1669279372023,49.6,null,1688.547
1669279372524,49.6,null,1689.048
